index,key,value
2013-01-29T01:50:44Z,Type 3 Departments - Other A&E/Minor Injury Unit > 4 hours,0.194
2013-02-05T02:18:33Z,Type 3 Departments - Other A&E/Minor Injury Unit > 4 hours,0.271
2013-02-12T02:46:21Z,Type 3 Departments - Other A&E/Minor Injury Unit > 4 hours,0.251
2013-02-19T03:13:39Z,Type 3 Departments - Other A&E/Minor Injury Unit > 4 hours,0.231
2013-02-26T03:41:27Z,Type 3 Departments - Other A&E/Minor Injury Unit > 4 hours,0.23
2013-03-05T04:09:16Z,Type 3 Departments - Other A&E/Minor Injury Unit > 4 hours,0.202
2013-03-12T04:37:05Z,Type 3 Departments - Other A&E/Minor Injury Unit > 4 hours,0.325
2013-03-19T05:04:22Z,Type 3 Departments - Other A&E/Minor Injury Unit > 4 hours,0.186
2013-03-26T05:32:11Z,Type 3 Departments - Other A&E/Minor Injury Unit > 4 hours,0.246
2013-04-02T06:00:00Z,Type 3 Departments - Other A&E/Minor Injury Unit > 4 hours,0.29
2013-04-09T06:27:49Z,Type 3 Departments - Other A&E/Minor Injury Unit > 4 hours,0.326
2013-04-16T06:55:38Z,Type 3 Departments - Other A&E/Minor Injury Unit > 4 hours,0.236
2013-04-23T07:22:55Z,Type 3 Departments - Other A&E/Minor Injury Unit > 4 hours,0.245
2013-04-30T07:50:44Z,Type 3 Departments - Other A&E/Minor Injury Unit > 4 hours,0.198
2013-05-07T08:18:33Z,Type 3 Departments - Other A&E/Minor Injury Unit > 4 hours,0.22
2013-05-14T08:46:21Z,Type 3 Departments - Other A&E/Minor Injury Unit > 4 hours,0.271
2013-05-21T09:13:39Z,Type 3 Departments - Other A&E/Minor Injury Unit > 4 hours,0.189
2013-05-28T09:41:27Z,Type 3 Departments - Other A&E/Minor Injury Unit > 4 hours,0.19
2013-06-04T10:09:16Z,Type 3 Departments - Other A&E/Minor Injury Unit > 4 hours,0.234
2013-06-11T10:37:05Z,Type 3 Departments - Other A&E/Minor Injury Unit > 4 hours,0.231
2013-06-18T11:04:22Z,Type 3 Departments - Other A&E/Minor Injury Unit > 4 hours,0.225
2013-06-25T11:32:11Z,Type 3 Departments - Other A&E/Minor Injury Unit > 4 hours,0.189
2013-07-02T12:00:00Z,Type 3 Departments - Other A&E/Minor Injury Unit > 4 hours,0.162
2013-07-09T12:27:49Z,Type 3 Departments - Other A&E/Minor Injury Unit > 4 hours,0.273
2013-07-16T12:55:38Z,Type 3 Departments - Other A&E/Minor Injury Unit > 4 hours,0.189
2013-07-23T13:22:55Z,Type 3 Departments - Other A&E/Minor Injury Unit > 4 hours,0.304
2013-07-30T13:50:44Z,Type 3 Departments - Other A&E/Minor Injury Unit > 4 hours,0.178
2013-08-06T14:18:33Z,Type 3 Departments - Other A&E/Minor Injury Unit > 4 hours,0.196
2013-08-13T14:46:21Z,Type 3 Departments - Other A&E/Minor Injury Unit > 4 hours,0.195
2013-08-20T15:13:39Z,Type 3 Departments - Other A&E/Minor Injury Unit > 4 hours,0.143
2013-08-27T15:41:27Z,Type 3 Departments - Other A&E/Minor Injury Unit > 4 hours,0.244
2013-09-03T16:09:16Z,Type 3 Departments - Other A&E/Minor Injury Unit > 4 hours,0.186
2013-09-10T16:37:05Z,Type 3 Departments - Other A&E/Minor Injury Unit > 4 hours,0.167
2013-09-17T17:04:22Z,Type 3 Departments - Other A&E/Minor Injury Unit > 4 hours,0.13
2013-09-24T17:32:11Z,Type 3 Departments - Other A&E/Minor Injury Unit > 4 hours,0.202
2013-10-01T18:00:00Z,Type 3 Departments - Other A&E/Minor Injury Unit > 4 hours,0.241
2013-10-08T18:27:49Z,Type 3 Departments - Other A&E/Minor Injury Unit > 4 hours,0.264
2013-10-15T18:55:38Z,Type 3 Departments - Other A&E/Minor Injury Unit > 4 hours,0.215
2013-10-22T19:22:55Z,Type 3 Departments - Other A&E/Minor Injury Unit > 4 hours,0.213
2013-10-29T19:50:44Z,Type 3 Departments - Other A&E/Minor Injury Unit > 4 hours,0.2
2013-11-05T20:18:33Z,Type 3 Departments - Other A&E/Minor Injury Unit > 4 hours,0.213
2013-11-12T20:46:21Z,Type 3 Departments - Other A&E/Minor Injury Unit > 4 hours,0.196
2013-11-19T21:13:39Z,Type 3 Departments - Other A&E/Minor Injury Unit > 4 hours,0.196
2013-11-26T21:41:27Z,Type 3 Departments - Other A&E/Minor Injury Unit > 4 hours,0.225
2013-12-03T22:09:16Z,Type 3 Departments - Other A&E/Minor Injury Unit > 4 hours,0.234
2013-12-10T22:37:05Z,Type 3 Departments - Other A&E/Minor Injury Unit > 4 hours,0.25
2013-12-17T23:04:22Z,Type 3 Departments - Other A&E/Minor Injury Unit > 4 hours,0.222
2013-12-24T23:32:11Z,Type 3 Departments - Other A&E/Minor Injury Unit > 4 hours,0.155
2014-01-01T00:00:00Z,Type 3 Departments - Other A&E/Minor Injury Unit > 4 hours,0.173
2014-01-08T00:27:49Z,Type 3 Departments - Other A&E/Minor Injury Unit > 4 hours,0.23
2014-01-15T00:55:38Z,Type 3 Departments - Other A&E/Minor Injury Unit > 4 hours,0.174
2014-01-22T01:22:55Z,Type 3 Departments - Other A&E/Minor Injury Unit > 4 hours,0.149
2014-01-29T01:50:44Z,Type 3 Departments - Other A&E/Minor Injury Unit > 4 hours,0.144
2014-02-05T02:18:33Z,Type 3 Departments - Other A&E/Minor Injury Unit > 4 hours,0.217
2014-02-12T02:46:21Z,Type 3 Departments - Other A&E/Minor Injury Unit > 4 hours,0.214
2014-02-19T03:13:39Z,Type 3 Departments - Other A&E/Minor Injury Unit > 4 hours,0.289
2014-02-26T03:41:27Z,Type 3 Departments - Other A&E/Minor Injury Unit > 4 hours,0.209
2014-03-05T04:09:16Z,Type 3 Departments - Other A&E/Minor Injury Unit > 4 hours,0.333
2014-03-12T04:37:05Z,Type 3 Departments - Other A&E/Minor Injury Unit > 4 hours,0.339
2014-03-19T05:04:22Z,Type 3 Departments - Other A&E/Minor Injury Unit > 4 hours,0.238
2014-03-26T05:32:11Z,Type 3 Departments - Other A&E/Minor Injury Unit > 4 hours,0.419
2014-04-02T06:00:00Z,Type 3 Departments - Other A&E/Minor Injury Unit > 4 hours,0.289
2014-04-09T06:27:49Z,Type 3 Departments - Other A&E/Minor Injury Unit > 4 hours,0.387
2014-04-16T06:55:38Z,Type 3 Departments - Other A&E/Minor Injury Unit > 4 hours,0.281
2014-04-23T07:22:55Z,Type 3 Departments - Other A&E/Minor Injury Unit > 4 hours,0.279
2014-04-30T07:50:44Z,Type 3 Departments - Other A&E/Minor Injury Unit > 4 hours,0.358
2014-05-07T08:18:33Z,Type 3 Departments - Other A&E/Minor Injury Unit > 4 hours,0.328
2014-05-14T08:46:21Z,Type 3 Departments - Other A&E/Minor Injury Unit > 4 hours,0.275
2014-05-21T09:13:39Z,Type 3 Departments - Other A&E/Minor Injury Unit > 4 hours,0.335
2014-05-28T09:41:27Z,Type 3 Departments - Other A&E/Minor Injury Unit > 4 hours,0.321
2014-06-04T10:09:16Z,Type 3 Departments - Other A&E/Minor Injury Unit > 4 hours,0.338
2014-06-11T10:37:05Z,Type 3 Departments - Other A&E/Minor Injury Unit > 4 hours,0.374
2014-06-18T11:04:22Z,Type 3 Departments - Other A&E/Minor Injury Unit > 4 hours,0.439
2014-06-25T11:32:11Z,Type 3 Departments - Other A&E/Minor Injury Unit > 4 hours,0.456
2014-07-02T12:00:00Z,Type 3 Departments - Other A&E/Minor Injury Unit > 4 hours,0.423
2014-07-09T12:27:49Z,Type 3 Departments - Other A&E/Minor Injury Unit > 4 hours,0.323
2014-07-16T12:55:38Z,Type 3 Departments - Other A&E/Minor Injury Unit > 4 hours,0.291
2014-07-23T13:22:55Z,Type 3 Departments - Other A&E/Minor Injury Unit > 4 hours,0.32
2014-07-30T13:50:44Z,Type 3 Departments - Other A&E/Minor Injury Unit > 4 hours,0.344
2014-08-06T14:18:33Z,Type 3 Departments - Other A&E/Minor Injury Unit > 4 hours,0.367
2014-08-13T14:46:21Z,Type 3 Departments - Other A&E/Minor Injury Unit > 4 hours,0.269
2014-08-20T15:13:39Z,Type 3 Departments - Other A&E/Minor Injury Unit > 4 hours,0.245
2014-08-27T15:41:27Z,Type 3 Departments - Other A&E/Minor Injury Unit > 4 hours,0.294
2014-09-03T16:09:16Z,Type 3 Departments - Other A&E/Minor Injury Unit > 4 hours,0.362
2014-09-10T16:37:05Z,Type 3 Departments - Other A&E/Minor Injury Unit > 4 hours,0.415
2014-09-17T17:04:22Z,Type 3 Departments - Other A&E/Minor Injury Unit > 4 hours,0.369
2014-09-24T17:32:11Z,Type 3 Departments - Other A&E/Minor Injury Unit > 4 hours,0.297
2014-10-01T18:00:00Z,Type 3 Departments - Other A&E/Minor Injury Unit > 4 hours,0.313
2014-10-08T18:27:49Z,Type 3 Departments - Other A&E/Minor Injury Unit > 4 hours,0.405
2014-10-15T18:55:38Z,Type 3 Departments - Other A&E/Minor Injury Unit > 4 hours,0.314
2014-10-22T19:22:55Z,Type 3 Departments - Other A&E/Minor Injury Unit > 4 hours,0.396
2014-10-29T19:50:44Z,Type 3 Departments - Other A&E/Minor Injury Unit > 4 hours,0.381
2014-11-05T20:18:33Z,Type 3 Departments - Other A&E/Minor Injury Unit > 4 hours,0.382
2014-11-12T20:46:21Z,Type 3 Departments - Other A&E/Minor Injury Unit > 4 hours,0.426
2014-11-19T21:13:39Z,Type 3 Departments - Other A&E/Minor Injury Unit > 4 hours,0.416
2014-11-26T21:41:27Z,Type 3 Departments - Other A&E/Minor Injury Unit > 4 hours,0.404
2014-12-03T22:09:16Z,Type 3 Departments - Other A&E/Minor Injury Unit > 4 hours,0.421
2014-12-10T22:37:05Z,Type 3 Departments - Other A&E/Minor Injury Unit > 4 hours,0.545
2014-12-17T23:04:22Z,Type 3 Departments - Other A&E/Minor Injury Unit > 4 hours,0.669
2014-12-24T23:32:11Z,Type 3 Departments - Other A&E/Minor Injury Unit > 4 hours,0.736
2015-01-01T00:00:00Z,Type 3 Departments - Other A&E/Minor Injury Unit > 4 hours,0.75
2015-01-08T00:27:49Z,Type 3 Departments - Other A&E/Minor Injury Unit > 4 hours,0.583
2015-01-15T00:55:38Z,Type 3 Departments - Other A&E/Minor Injury Unit > 4 hours,0.493
2015-01-22T01:22:55Z,Type 3 Departments - Other A&E/Minor Injury Unit > 4 hours,0.37
2015-01-29T01:50:44Z,Type 3 Departments - Other A&E/Minor Injury Unit > 4 hours,0.341
2015-02-05T02:18:33Z,Type 3 Departments - Other A&E/Minor Injury Unit > 4 hours,0.298
2015-02-12T02:46:21Z,Type 3 Departments - Other A&E/Minor Injury Unit > 4 hours,0.317
2015-02-19T03:13:39Z,Type 3 Departments - Other A&E/Minor Injury Unit > 4 hours,0.357
2015-02-26T03:41:27Z,Type 3 Departments - Other A&E/Minor Injury Unit > 4 hours,0.402
2015-03-05T04:09:16Z,Type 3 Departments - Other A&E/Minor Injury Unit > 4 hours,0.356
2015-03-12T04:37:05Z,Type 3 Departments - Other A&E/Minor Injury Unit > 4 hours,0.388
2015-03-19T05:04:22Z,Type 3 Departments - Other A&E/Minor Injury Unit > 4 hours,0.484
2015-03-26T05:32:11Z,Type 3 Departments - Other A&E/Minor Injury Unit > 4 hours,0.536
2015-04-02T06:00:00Z,Type 3 Departments - Other A&E/Minor Injury Unit > 4 hours,0.564
2015-04-09T06:27:49Z,Type 3 Departments - Other A&E/Minor Injury Unit > 4 hours,0.59
2015-04-16T06:55:38Z,Type 3 Departments - Other A&E/Minor Injury Unit > 4 hours,0.609
2015-04-23T07:22:55Z,Type 3 Departments - Other A&E/Minor Injury Unit > 4 hours,0.473
2015-04-30T07:50:44Z,Type 3 Departments - Other A&E/Minor Injury Unit > 4 hours,0.414
2015-05-07T08:18:33Z,Type 3 Departments - Other A&E/Minor Injury Unit > 4 hours,0.485
2015-05-14T08:46:21Z,Type 3 Departments - Other A&E/Minor Injury Unit > 4 hours,0.553
2015-05-21T09:13:39Z,Type 3 Departments - Other A&E/Minor Injury Unit > 4 hours,0.447
2015-05-28T09:41:27Z,Type 3 Departments - Other A&E/Minor Injury Unit > 4 hours,0.47
2015-06-04T10:09:16Z,Type 3 Departments - Other A&E/Minor Injury Unit > 4 hours,0.547
2015-06-11T10:37:05Z,Type 3 Departments - Other A&E/Minor Injury Unit > 4 hours,0.519
2010-11-05T20:18:33Z,Total Attendances > 4 hours,11.952
2010-11-12T20:46:21Z,Total Attendances > 4 hours,10.383
2010-11-19T21:13:39Z,Total Attendances > 4 hours,9.917
2010-11-26T21:41:27Z,Total Attendances > 4 hours,10.219
2010-12-03T22:09:16Z,Total Attendances > 4 hours,13.879
2010-12-10T22:37:05Z,Total Attendances > 4 hours,22.338
2010-12-17T23:04:22Z,Total Attendances > 4 hours,22.062
2010-12-24T23:32:11Z,Total Attendances > 4 hours,15.783
2011-01-01T00:00:00Z,Total Attendances > 4 hours,27.749
2011-01-08T00:27:49Z,Total Attendances > 4 hours,26.331
2011-01-15T00:55:38Z,Total Attendances > 4 hours,16.649
2011-01-22T01:22:55Z,Total Attendances > 4 hours,10.709
2011-01-29T01:50:44Z,Total Attendances > 4 hours,9.591
2011-02-05T02:18:33Z,Total Attendances > 4 hours,11.767
2011-02-12T02:46:21Z,Total Attendances > 4 hours,13.396
2011-02-19T03:13:39Z,Total Attendances > 4 hours,12.104
2011-02-26T03:41:27Z,Total Attendances > 4 hours,9.879
2011-03-05T04:09:16Z,Total Attendances > 4 hours,10.345
2011-03-12T04:37:05Z,Total Attendances > 4 hours,13.581
2011-03-19T05:04:22Z,Total Attendances > 4 hours,13.945
2011-03-26T05:32:11Z,Total Attendances > 4 hours,13.667
2011-04-02T06:00:00Z,Total Attendances > 4 hours,15.947
2011-04-09T06:27:49Z,Total Attendances > 4 hours,15.553
2011-04-16T06:55:38Z,Total Attendances > 4 hours,12.947
2011-04-23T07:22:55Z,Total Attendances > 4 hours,12.226
2011-04-30T07:50:44Z,Total Attendances > 4 hours,11.456
2011-05-07T08:18:33Z,Total Attendances > 4 hours,14.087
2011-05-14T08:46:21Z,Total Attendances > 4 hours,12.357
2011-05-21T09:13:39Z,Total Attendances > 4 hours,11.697
2011-05-28T09:41:27Z,Total Attendances > 4 hours,11.357
2011-06-04T10:09:16Z,Total Attendances > 4 hours,12.848
2011-06-11T10:37:05Z,Total Attendances > 4 hours,11.844
2011-06-18T11:04:22Z,Total Attendances > 4 hours,11.86
2011-06-25T11:32:11Z,Total Attendances > 4 hours,11.76
2011-07-02T12:00:00Z,Total Attendances > 4 hours,12.356
2011-07-09T12:27:49Z,Total Attendances > 4 hours,11.357
2011-07-16T12:55:38Z,Total Attendances > 4 hours,9.261
2011-07-23T13:22:55Z,Total Attendances > 4 hours,8.947
2011-07-30T13:50:44Z,Total Attendances > 4 hours,10.025
2011-08-06T14:18:33Z,Total Attendances > 4 hours,12.503
2011-08-13T14:46:21Z,Total Attendances > 4 hours,9.78
2011-08-20T15:13:39Z,Total Attendances > 4 hours,9.128
2011-08-27T15:41:27Z,Total Attendances > 4 hours,8.815
2011-09-03T16:09:16Z,Total Attendances > 4 hours,11.318
2011-09-10T16:37:05Z,Total Attendances > 4 hours,12.154
2011-09-17T17:04:22Z,Total Attendances > 4 hours,12.468
2011-09-24T17:32:11Z,Total Attendances > 4 hours,12.343
2011-10-01T18:00:00Z,Total Attendances > 4 hours,16.744
2011-10-08T18:27:49Z,Total Attendances > 4 hours,15.507
2011-10-15T18:55:38Z,Total Attendances > 4 hours,14.005
2011-10-22T19:22:55Z,Total Attendances > 4 hours,11.702
2011-10-29T19:50:44Z,Total Attendances > 4 hours,14.206
2011-11-05T20:18:33Z,Total Attendances > 4 hours,15.741
2011-11-12T20:46:21Z,Total Attendances > 4 hours,12.595
2011-11-19T21:13:39Z,Total Attendances > 4 hours,12.096
2011-11-26T21:41:27Z,Total Attendances > 4 hours,14.553
2011-12-03T22:09:16Z,Total Attendances > 4 hours,14.923
2011-12-10T22:37:05Z,Total Attendances > 4 hours,17.593
2011-12-17T23:04:22Z,Total Attendances > 4 hours,20.956
2011-12-24T23:32:11Z,Total Attendances > 4 hours,12.031
2012-01-01T00:00:00Z,Total Attendances > 4 hours,16.012
2012-01-08T00:55:30Z,Total Attendances > 4 hours,21.119
2012-01-15T01:51:01Z,Total Attendances > 4 hours,15.597
2012-01-22T02:46:00Z,Total Attendances > 4 hours,14.162
2012-01-29T03:41:30Z,Total Attendances > 4 hours,16.612
2012-02-05T04:37:00Z,Total Attendances > 4 hours,13.892
2012-02-12T05:32:31Z,Total Attendances > 4 hours,18.533
2012-02-19T06:27:29Z,Total Attendances > 4 hours,24.738
2012-02-26T07:23:00Z,Total Attendances > 4 hours,24.018
2012-03-04T08:18:30Z,Total Attendances > 4 hours,19.169
2012-03-11T09:14:00Z,Total Attendances > 4 hours,14.668
2012-03-18T10:08:59Z,Total Attendances > 4 hours,13.512
2012-03-25T11:04:30Z,Total Attendances > 4 hours,15.821
2012-04-01T12:00:00Z,Total Attendances > 4 hours,13.991
2012-04-08T12:55:30Z,Total Attendances > 4 hours,13.382
2012-04-15T13:51:01Z,Total Attendances > 4 hours,19.299
2012-04-22T14:46:00Z,Total Attendances > 4 hours,15.176
2012-04-29T15:41:30Z,Total Attendances > 4 hours,12.942
2012-05-06T16:37:00Z,Total Attendances > 4 hours,12.343
2012-05-13T17:32:31Z,Total Attendances > 4 hours,14.119
2012-05-20T18:27:29Z,Total Attendances > 4 hours,12.757
2012-05-27T19:23:00Z,Total Attendances > 4 hours,15.517
2012-06-03T20:18:30Z,Total Attendances > 4 hours,14.959
2012-06-10T21:14:00Z,Total Attendances > 4 hours,13.375
2012-06-17T22:08:59Z,Total Attendances > 4 hours,14.745
2012-06-24T23:04:30Z,Total Attendances > 4 hours,13.53
2012-07-02T00:00:00Z,Total Attendances > 4 hours,15.608
2012-07-09T00:55:30Z,Total Attendances > 4 hours,14.148
2012-07-16T01:51:01Z,Total Attendances > 4 hours,12.366
2012-07-23T02:46:00Z,Total Attendances > 4 hours,11.853
2012-07-30T03:41:30Z,Total Attendances > 4 hours,12.586
2012-08-06T04:37:00Z,Total Attendances > 4 hours,11.378
2012-08-13T05:32:31Z,Total Attendances > 4 hours,11.4
2012-08-20T06:27:29Z,Total Attendances > 4 hours,15.133
2012-08-27T07:23:00Z,Total Attendances > 4 hours,12.604
2012-09-03T08:18:30Z,Total Attendances > 4 hours,10.28
2012-09-10T09:14:00Z,Total Attendances > 4 hours,12.814
2012-09-17T10:08:59Z,Total Attendances > 4 hours,14.272
2012-09-24T11:04:30Z,Total Attendances > 4 hours,13.015
2012-10-01T12:00:00Z,Total Attendances > 4 hours,16.072
2012-10-08T12:55:30Z,Total Attendances > 4 hours,16.618
2012-10-15T13:51:01Z,Total Attendances > 4 hours,14.822
2012-10-22T14:46:00Z,Total Attendances > 4 hours,17.456
2012-10-29T15:41:30Z,Total Attendances > 4 hours,13.837
2012-11-05T16:37:00Z,Total Attendances > 4 hours,14.316
2012-11-12T17:32:31Z,Total Attendances > 4 hours,16.283
2012-11-19T18:27:29Z,Total Attendances > 4 hours,16.629
2012-11-26T19:23:00Z,Total Attendances > 4 hours,16.606
2012-12-03T20:18:30Z,Total Attendances > 4 hours,17.242
2012-12-10T21:14:00Z,Total Attendances > 4 hours,21.1
2012-12-17T22:08:59Z,Total Attendances > 4 hours,25.075
2012-12-24T23:04:30Z,Total Attendances > 4 hours,24.001
2013-01-01T00:00:00Z,Total Attendances > 4 hours,17.984
2013-01-08T00:27:49Z,Total Attendances > 4 hours,28.702
2013-01-15T00:55:38Z,Total Attendances > 4 hours,20.628
2013-01-22T01:22:55Z,Total Attendances > 4 hours,15.279
2013-01-29T01:50:44Z,Total Attendances > 4 hours,20.031
2013-02-05T02:18:33Z,Total Attendances > 4 hours,24.538
2013-02-12T02:46:21Z,Total Attendances > 4 hours,21.682
2013-02-19T03:13:39Z,Total Attendances > 4 hours,24.15
2013-02-26T03:41:27Z,Total Attendances > 4 hours,21.98
2013-03-05T04:09:16Z,Total Attendances > 4 hours,27.622
2013-03-12T04:37:05Z,Total Attendances > 4 hours,31.483
2013-03-19T05:04:22Z,Total Attendances > 4 hours,27.514
2013-03-26T05:32:11Z,Total Attendances > 4 hours,27.608
2013-04-02T06:00:00Z,Total Attendances > 4 hours,22.552
2013-04-09T06:27:49Z,Total Attendances > 4 hours,33.623
2013-04-16T06:55:38Z,Total Attendances > 4 hours,34.906
2013-04-23T07:22:55Z,Total Attendances > 4 hours,28.394
2013-04-30T07:50:44Z,Total Attendances > 4 hours,18.891
2013-05-07T08:18:33Z,Total Attendances > 4 hours,15.077
2013-05-14T08:46:21Z,Total Attendances > 4 hours,16.212
2013-05-21T09:13:39Z,Total Attendances > 4 hours,14.711
2013-05-28T09:41:27Z,Total Attendances > 4 hours,13.741
2013-06-04T10:09:16Z,Total Attendances > 4 hours,13.146
2013-06-11T10:37:05Z,Total Attendances > 4 hours,13.578
2013-06-18T11:04:22Z,Total Attendances > 4 hours,13.513
2013-06-25T11:32:11Z,Total Attendances > 4 hours,14.327
2013-07-02T12:00:00Z,Total Attendances > 4 hours,11.166
2013-07-09T12:27:49Z,Total Attendances > 4 hours,13.989
2013-07-16T12:55:38Z,Total Attendances > 4 hours,13.715
2013-07-23T13:22:55Z,Total Attendances > 4 hours,15.344
2013-07-30T13:50:44Z,Total Attendances > 4 hours,16.446
2013-08-06T14:18:33Z,Total Attendances > 4 hours,14.221
2013-08-13T14:46:21Z,Total Attendances > 4 hours,14.548
2013-08-20T15:13:39Z,Total Attendances > 4 hours,15.078
2013-08-27T15:41:27Z,Total Attendances > 4 hours,15.889
2013-09-03T16:09:16Z,Total Attendances > 4 hours,17.214
2013-09-10T16:37:05Z,Total Attendances > 4 hours,16.416
2013-09-17T17:04:22Z,Total Attendances > 4 hours,13.256
2013-09-24T17:32:11Z,Total Attendances > 4 hours,19.383
2013-10-01T18:00:00Z,Total Attendances > 4 hours,20.3
2013-10-08T18:27:49Z,Total Attendances > 4 hours,19.107
2013-10-15T18:55:38Z,Total Attendances > 4 hours,16.982
2013-10-22T19:22:55Z,Total Attendances > 4 hours,18.142
2013-10-29T19:50:44Z,Total Attendances > 4 hours,19.784
2013-11-05T20:18:33Z,Total Attendances > 4 hours,13.938
2013-11-12T20:46:21Z,Total Attendances > 4 hours,16.031
2013-11-19T21:13:39Z,Total Attendances > 4 hours,15.941
2013-11-26T21:41:27Z,Total Attendances > 4 hours,17.372
2013-12-03T22:09:16Z,Total Attendances > 4 hours,18.041
2013-12-10T22:37:05Z,Total Attendances > 4 hours,21.543
2013-12-17T23:04:22Z,Total Attendances > 4 hours,21.868
2013-12-24T23:32:11Z,Total Attendances > 4 hours,18.198
2014-01-01T00:00:00Z,Total Attendances > 4 hours,13.545
2014-01-08T00:27:49Z,Total Attendances > 4 hours,22.113
2014-01-15T00:55:38Z,Total Attendances > 4 hours,21.083
2014-01-22T01:22:55Z,Total Attendances > 4 hours,17.779
2014-01-29T01:50:44Z,Total Attendances > 4 hours,15.588
2014-02-05T02:18:33Z,Total Attendances > 4 hours,19.251
2014-02-12T02:46:21Z,Total Attendances > 4 hours,23.818
2014-02-19T03:13:39Z,Total Attendances > 4 hours,23.204
2014-02-26T03:41:27Z,Total Attendances > 4 hours,20.489
2014-03-05T04:09:16Z,Total Attendances > 4 hours,22.526
2014-03-12T04:37:05Z,Total Attendances > 4 hours,21.915
2014-03-19T05:04:22Z,Total Attendances > 4 hours,16.729
2014-03-26T05:32:11Z,Total Attendances > 4 hours,18.852
2014-04-02T06:00:00Z,Total Attendances > 4 hours,18.263
2014-04-09T06:27:49Z,Total Attendances > 4 hours,25.436
2014-04-16T06:55:38Z,Total Attendances > 4 hours,19.793
2014-04-23T07:22:55Z,Total Attendances > 4 hours,14.952
2014-04-30T07:50:44Z,Total Attendances > 4 hours,23.025
2014-05-07T08:18:33Z,Total Attendances > 4 hours,21.898
2014-05-14T08:46:21Z,Total Attendances > 4 hours,22.984
2014-05-21T09:13:39Z,Total Attendances > 4 hours,23.12
2014-05-28T09:41:27Z,Total Attendances > 4 hours,24.514
2014-06-04T10:09:16Z,Total Attendances > 4 hours,22.235
2014-06-11T10:37:05Z,Total Attendances > 4 hours,24.995
2014-06-18T11:04:22Z,Total Attendances > 4 hours,22.076
2014-06-25T11:32:11Z,Total Attendances > 4 hours,19.528
2014-07-02T12:00:00Z,Total Attendances > 4 hours,20.005
2014-07-09T12:27:49Z,Total Attendances > 4 hours,21.583
2014-07-16T12:55:38Z,Total Attendances > 4 hours,20.985
2014-07-23T13:22:55Z,Total Attendances > 4 hours,23.572
2014-07-30T13:50:44Z,Total Attendances > 4 hours,22.353
2014-08-06T14:18:33Z,Total Attendances > 4 hours,19.009
2014-08-13T14:46:21Z,Total Attendances > 4 hours,20.724
2014-08-20T15:13:39Z,Total Attendances > 4 hours,18.435
2014-08-27T15:41:27Z,Total Attendances > 4 hours,17.578
2014-09-03T16:09:16Z,Total Attendances > 4 hours,23.996
2014-09-10T16:37:05Z,Total Attendances > 4 hours,25.969
2014-09-17T17:04:22Z,Total Attendances > 4 hours,22.19
2014-09-24T17:32:11Z,Total Attendances > 4 hours,23.537
2014-10-01T18:00:00Z,Total Attendances > 4 hours,21.284
2014-10-08T18:27:49Z,Total Attendances > 4 hours,24.044
2014-10-15T18:55:38Z,Total Attendances > 4 hours,25.969
2014-10-22T19:22:55Z,Total Attendances > 4 hours,30.323
2014-10-29T19:50:44Z,Total Attendances > 4 hours,26.789
2014-11-05T20:18:33Z,Total Attendances > 4 hours,26.212
2014-11-12T20:46:21Z,Total Attendances > 4 hours,27.364
2014-11-19T21:13:39Z,Total Attendances > 4 hours,30.547
2014-11-26T21:41:27Z,Total Attendances > 4 hours,26.324
2014-12-03T22:09:16Z,Total Attendances > 4 hours,28.007
2014-12-10T22:37:05Z,Total Attendances > 4 hours,35.912
2014-12-17T23:04:22Z,Total Attendances > 4 hours,44.859
2014-12-24T23:32:11Z,Total Attendances > 4 hours,49.825
2015-01-01T00:00:00Z,Total Attendances > 4 hours,38.279
2015-01-08T00:27:49Z,Total Attendances > 4 hours,54.32
2015-01-15T00:55:38Z,Total Attendances > 4 hours,39.725
2015-01-22T01:22:55Z,Total Attendances > 4 hours,28.937
2015-01-29T01:50:44Z,Total Attendances > 4 hours,27.111
2015-02-05T02:18:33Z,Total Attendances > 4 hours,30.734
2015-02-12T02:46:21Z,Total Attendances > 4 hours,29.082
2015-02-19T03:13:39Z,Total Attendances > 4 hours,35.531
2015-02-26T03:41:27Z,Total Attendances > 4 hours,32.642
2015-03-05T04:09:16Z,Total Attendances > 4 hours,36.426
2015-03-12T04:37:05Z,Total Attendances > 4 hours,31.163
2015-03-19T05:04:22Z,Total Attendances > 4 hours,29.197
2015-03-26T05:32:11Z,Total Attendances > 4 hours,30.52
2015-04-02T06:00:00Z,Total Attendances > 4 hours,35.573
2015-04-09T06:27:49Z,Total Attendances > 4 hours,33.575
2015-04-16T06:55:38Z,Total Attendances > 4 hours,33.275
2015-04-23T07:22:55Z,Total Attendances > 4 hours,29.193
2015-04-30T07:50:44Z,Total Attendances > 4 hours,24.819
2015-05-07T08:18:33Z,Total Attendances > 4 hours,25.421
2015-05-14T08:46:21Z,Total Attendances > 4 hours,29.424
2015-05-21T09:13:39Z,Total Attendances > 4 hours,25.446
2015-05-28T09:41:27Z,Total Attendances > 4 hours,21.198
2015-06-04T10:09:16Z,Total Attendances > 4 hours,23.357
2015-06-11T10:37:05Z,Total Attendances > 4 hours,25.715
2010-11-05T20:18:33Z,Emergency Admissions via Type 1 A&E,73.589
2010-11-12T20:46:21Z,Emergency Admissions via Type 1 A&E,67.526
2010-11-19T21:13:39Z,Emergency Admissions via Type 1 A&E,68.99
