,date,item_cnt_day,item_cnt_day_59,item_cnt_day_25,item_cnt_day_24,item_cnt_day_23,item_cnt_day_19,item_cnt_day_22,item_cnt_day_18,item_cnt_day_21,item_cnt_day_28,item_cnt_day_27,item_cnt_day_29,item_cnt_day_26,item_cnt_day_4,item_cnt_day_6,item_cnt_day_2,item_cnt_day_3,item_cnt_day_7,item_cnt_day_0,item_cnt_day_1,item_cnt_day_16,item_cnt_day_15,item_cnt_day_8,item_cnt_day_10,item_cnt_day_14,item_cnt_day_13,item_cnt_day_12,item_cnt_day_53,item_cnt_day_31,item_cnt_day_30,item_cnt_day_32,item_cnt_day_35,item_cnt_day_56,item_cnt_day_54,item_cnt_day_47,item_cnt_day_50,item_cnt_day_42,item_cnt_day_43,item_cnt_day_52,item_cnt_day_51,item_cnt_day_41,item_cnt_day_38,item_cnt_day_44,item_cnt_day_37,item_cnt_day_46,item_cnt_day_45,item_cnt_day_5,item_cnt_day_57,item_cnt_day_58,item_cnt_day_55,item_cnt_day_17,item_cnt_day_9,item_cnt_day_49,item_cnt_day_39,item_cnt_day_40,item_cnt_day_48,item_cnt_day_34,item_cnt_day_33,item_cnt_day_20,item_cnt_day_11,item_cnt_day_36
492,2014-08-29,250.0,2.0,23.0,2.0,0.0,14.0,4.0,5.0,15.0,19.0,7.0,3.0,5.0,7.0,3.0,0.0,1.0,0.0,0.0,0.0,2.0,27.0,0.0,1.0,7.0,0.0,0.0,1.0,17.0,4.0,0.0,2.0,7.0,15.0,8.0,0.0,8.0,5.0,0.0,1.0,0.0,0.0,0.0,4.0,4.0,0.0,1.0,10.0,2.0,0.0,4.0,0.0,0.0,4.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0
493,2014-08-30,294.0,0.0,29.0,4.0,0.0,1.0,3.0,7.0,1.0,31.0,15.0,1.0,1.0,3.0,4.0,1.0,2.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,6.0,32.0,6.0,0.0,1.0,7.0,31.0,11.0,1.0,17.0,6.0,5.0,3.0,0.0,2.0,0.0,2.0,10.0,1.0,3.0,7.0,5.0,0.0,4.0,0.0,1.0,4.0,3.0,9.0,2.0,4.0,0.0,0.0,0.0
494,2014-08-31,266.0,2.0,19.0,3.0,0.0,2.0,6.0,0.0,3.0,24.0,28.0,2.0,3.0,4.0,6.0,3.0,2.0,8.0,0.0,0.0,5.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,29.0,4.0,0.0,0.0,10.0,26.0,10.0,1.0,20.0,1.0,2.0,1.0,1.0,3.0,1.0,3.0,3.0,0.0,2.0,4.0,6.0,0.0,0.0,0.0,2.0,3.0,1.0,4.0,0.0,3.0,0.0,0.0,0.0
495,2014-09-01,205.0,3.0,12.0,3.0,0.0,0.0,5.0,0.0,4.0,7.0,6.0,1.0,4.0,5.0,3.0,0.0,1.0,5.0,0.0,0.0,2.0,5.0,0.0,1.0,3.0,0.0,0.0,6.0,23.0,13.0,0.0,0.0,2.0,13.0,32.0,4.0,10.0,3.0,2.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,3.0,4.0,2.0,0.0,1.0,0.0,1.0,2.0,1.0,5.0,0.0,2.0,0.0,0.0,0.0
496,2014-09-02,146.0,1.0,11.0,2.0,0.0,0.0,5.0,0.0,3.0,10.0,5.0,1.0,1.0,2.0,4.0,0.0,0.0,5.0,0.0,0.0,3.0,1.0,0.0,1.0,3.0,0.0,0.0,2.0,21.0,1.0,0.0,0.0,3.0,4.0,0.0,4.0,6.0,4.0,8.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,9.0,3.0,0.0,1.0,0.0,1.0,4.0,3.0,6.0,0.0,1.0,0.0,0.0,0.0
497,2014-09-03,121.0,1.0,6.0,1.0,0.0,1.0,9.0,0.0,3.0,8.0,6.0,2.0,4.0,3.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,15.0,3.0,0.0,0.0,2.0,7.0,7.0,0.0,6.0,2.0,1.0,1.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,5.0,4.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
498,2014-09-04,204.0,2.0,17.0,1.0,0.0,4.0,5.0,0.0,5.0,12.0,31.0,4.0,3.0,4.0,0.0,2.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,25.0,6.0,0.0,1.0,4.0,9.0,3.0,1.0,11.0,3.0,0.0,3.0,0.0,1.0,0.0,4.0,1.0,0.0,1.0,6.0,5.0,0.0,3.0,0.0,1.0,1.0,2.0,7.0,1.0,5.0,0.0,0.0,0.0
499,2014-09-05,251.0,1.0,30.0,3.0,0.0,5.0,6.0,1.0,4.0,10.0,17.0,1.0,2.0,4.0,2.0,3.0,4.0,5.0,0.0,0.0,4.0,7.0,0.0,5.0,4.0,0.0,0.0,5.0,31.0,1.0,0.0,8.0,9.0,13.0,5.0,5.0,12.0,3.0,2.0,3.0,0.0,3.0,0.0,6.0,4.0,0.0,1.0,4.0,3.0,0.0,5.0,0.0,0.0,2.0,2.0,4.0,0.0,2.0,0.0,0.0,0.0
500,2014-09-06,350.0,2.0,28.0,2.0,0.0,1.0,6.0,0.0,7.0,21.0,21.0,8.0,8.0,2.0,5.0,0.0,7.0,10.0,0.0,0.0,5.0,5.0,0.0,3.0,3.0,0.0,0.0,13.0,37.0,3.0,0.0,10.0,7.0,25.0,13.0,5.0,16.0,10.0,5.0,5.0,0.0,9.0,1.0,9.0,1.0,0.0,1.0,11.0,5.0,0.0,2.0,0.0,3.0,4.0,4.0,6.0,0.0,1.0,0.0,0.0,0.0
501,2014-09-07,241.0,6.0,19.0,1.0,0.0,0.0,2.0,0.0,5.0,22.0,18.0,2.0,3.0,1.0,4.0,0.0,6.0,1.0,0.0,0.0,7.0,3.0,0.0,0.0,6.0,0.0,0.0,5.0,17.0,7.0,0.0,9.0,2.0,16.0,10.0,0.0,17.0,4.0,6.0,1.0,0.0,2.0,1.0,5.0,0.0,2.0,4.0,2.0,3.0,0.0,1.0,0.0,3.0,6.0,5.0,5.0,2.0,0.0,0.0,0.0,0.0
502,2014-09-08,176.0,2.0,15.0,2.0,0.0,5.0,2.0,0.0,2.0,9.0,5.0,3.0,7.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,15.0,7.0,0.0,5.0,6.0,10.0,7.0,0.0,11.0,9.0,3.0,1.0,0.0,1.0,1.0,1.0,6.0,0.0,2.0,9.0,3.0,0.0,2.0,0.0,0.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0
503,2014-09-09,197.0,2.0,19.0,0.0,0.0,0.0,9.0,0.0,4.0,15.0,6.0,2.0,5.0,0.0,5.0,5.0,0.0,3.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,0.0,1.0,28.0,7.0,0.0,3.0,1.0,5.0,8.0,1.0,17.0,5.0,2.0,0.0,0.0,1.0,1.0,7.0,6.0,0.0,1.0,7.0,2.0,0.0,4.0,0.0,0.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0
504,2014-09-10,192.0,3.0,14.0,4.0,0.0,3.0,5.0,0.0,10.0,8.0,4.0,1.0,4.0,2.0,6.0,4.0,2.0,2.0,0.0,0.0,7.0,1.0,0.0,4.0,1.0,0.0,0.0,2.0,20.0,2.0,0.0,3.0,2.0,12.0,3.0,0.0,15.0,5.0,3.0,2.0,0.0,3.0,2.0,9.0,0.0,0.0,1.0,6.0,0.0,0.0,1.0,0.0,2.0,5.0,0.0,6.0,2.0,1.0,0.0,0.0,0.0
505,2014-09-11,226.0,3.0,15.0,1.0,0.0,0.0,3.0,0.0,2.0,10.0,7.0,1.0,6.0,3.0,5.0,2.0,0.0,0.0,0.0,0.0,5.0,33.0,0.0,2.0,4.0,0.0,0.0,6.0,22.0,5.0,0.0,7.0,2.0,12.0,8.0,1.0,16.0,3.0,6.0,0.0,0.0,1.0,0.0,3.0,2.0,0.0,3.0,5.0,2.0,0.0,6.0,0.0,1.0,5.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0
506,2014-09-12,330.0,3.0,22.0,3.0,0.0,0.0,8.0,0.0,7.0,13.0,12.0,1.0,5.0,3.0,5.0,1.0,2.0,0.0,0.0,0.0,1.0,32.0,0.0,1.0,2.0,0.0,0.0,9.0,25.0,12.0,0.0,3.0,7.0,18.0,7.0,4.0,11.0,3.0,2.0,1.0,1.0,2.0,1.0,7.0,4.0,0.0,57.0,18.0,6.0,0.0,2.0,0.0,0.0,2.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0
507,2014-09-13,267.0,6.0,17.0,2.0,0.0,1.0,4.0,0.0,7.0,30.0,11.0,2.0,3.0,3.0,6.0,0.0,2.0,3.0,0.0,0.0,9.0,0.0,0.0,1.0,2.0,0.0,0.0,10.0,18.0,11.0,0.0,9.0,5.0,16.0,12.0,4.0,21.0,0.0,5.0,0.0,0.0,1.0,2.0,3.0,2.0,0.0,3.0,10.0,5.0,0.0,4.0,0.0,2.0,3.0,0.0,9.0,2.0,1.0,0.0,0.0,0.0
508,2014-09-14,317.0,0.0,16.0,3.0,0.0,0.0,1.0,0.0,4.0,19.0,32.0,4.0,4.0,2.0,6.0,3.0,9.0,3.0,0.0,0.0,3.0,59.0,0.0,2.0,6.0,0.0,0.0,7.0,20.0,5.0,0.0,9.0,3.0,22.0,11.0,1.0,14.0,0.0,4.0,0.0,0.0,2.0,1.0,7.0,4.0,0.0,3.0,5.0,6.0,0.0,4.0,0.0,2.0,2.0,0.0,4.0,2.0,3.0,0.0,0.0,0.0
509,2014-09-15,169.0,0.0,18.0,0.0,0.0,1.0,3.0,0.0,3.0,12.0,9.0,2.0,8.0,1.0,1.0,0.0,5.0,1.0,0.0,0.0,3.0,3.0,0.0,1.0,2.0,0.0,0.0,2.0,21.0,3.0,0.0,8.0,3.0,7.0,8.0,3.0,9.0,2.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,5.0,2.0,0.0,6.0,0.0,2.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
510,2014-09-16,170.0,4.0,21.0,2.0,0.0,7.0,4.0,0.0,3.0,20.0,7.0,4.0,2.0,2.0,5.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,4.0,0.0,0.0,4.0,15.0,6.0,0.0,1.0,1.0,4.0,10.0,1.0,9.0,4.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,6.0,1.0,0.0,5.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
511,2014-09-17,156.0,2.0,14.0,2.0,0.0,0.0,4.0,0.0,0.0,14.0,6.0,2.0,4.0,1.0,5.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,4.0,0.0,0.0,7.0,19.0,2.0,0.0,2.0,4.0,5.0,5.0,1.0,11.0,2.0,1.0,1.0,1.0,1.0,0.0,5.0,3.0,0.0,2.0,7.0,3.0,0.0,1.0,0.0,2.0,0.0,1.0,3.0,1.0,3.0,0.0,0.0,0.0
512,2014-09-18,174.0,4.0,10.0,3.0,0.0,0.0,8.0,0.0,3.0,7.0,6.0,3.0,6.0,3.0,5.0,2.0,0.0,4.0,0.0,0.0,6.0,1.0,0.0,1.0,6.0,0.0,0.0,1.0,26.0,2.0,0.0,2.0,3.0,12.0,4.0,2.0,15.0,2.0,2.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,2.0,5.0,5.0,0.0,1.0,0.0,1.0,1.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0
513,2014-09-19,186.0,0.0,13.0,1.0,0.0,1.0,4.0,0.0,1.0,12.0,5.0,2.0,5.0,3.0,4.0,3.0,2.0,5.0,0.0,0.0,5.0,3.0,0.0,4.0,1.0,0.0,0.0,1.0,27.0,2.0,0.0,5.0,2.0,15.0,2.0,0.0,9.0,1.0,0.0,4.0,1.0,1.0,2.0,5.0,4.0,0.0,3.0,9.0,3.0,0.0,2.0,0.0,4.0,2.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0
514,2014-09-20,317.0,4.0,29.0,3.0,0.0,1.0,6.0,0.0,1.0,27.0,14.0,1.0,6.0,4.0,4.0,3.0,0.0,4.0,0.0,0.0,8.0,0.0,0.0,3.0,2.0,0.0,0.0,6.0,27.0,3.0,0.0,6.0,7.0,30.0,16.0,7.0,16.0,3.0,1.0,1.0,1.0,3.0,1.0,6.0,26.0,0.0,1.0,9.0,7.0,0.0,3.0,0.0,2.0,4.0,1.0,7.0,2.0,1.0,0.0,0.0,0.0
515,2014-09-21,244.0,3.0,17.0,5.0,0.0,1.0,2.0,0.0,7.0,17.0,14.0,0.0,9.0,0.0,1.0,5.0,6.0,3.0,0.0,0.0,10.0,2.0,0.0,0.0,4.0,0.0,0.0,4.0,22.0,1.0,0.0,5.0,3.0,20.0,16.0,2.0,18.0,3.0,1.0,0.0,1.0,1.0,1.0,5.0,1.0,0.0,2.0,9.0,2.0,0.0,5.0,0.0,0.0,4.0,5.0,5.0,1.0,1.0,0.0,0.0,0.0
516,2014-09-22,145.0,3.0,3.0,1.0,0.0,4.0,2.0,0.0,1.0,4.0,7.0,1.0,6.0,0.0,3.0,0.0,3.0,3.0,0.0,0.0,2.0,4.0,0.0,30.0,4.0,0.0,0.0,1.0,7.0,7.0,0.0,1.0,1.0,2.0,4.0,1.0,12.0,1.0,1.0,0.0,2.0,4.0,0.0,3.0,2.0,0.0,1.0,6.0,0.0,0.0,3.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0
517,2014-09-23,153.0,2.0,15.0,2.0,0.0,0.0,6.0,0.0,1.0,9.0,4.0,5.0,5.0,1.0,9.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,5.0,11.0,1.0,0.0,2.0,2.0,5.0,1.0,2.0,16.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,5.0,9.0,2.0,0.0,0.0,0.0,2.0,6.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0
518,2014-09-24,156.0,1.0,26.0,1.0,0.0,1.0,4.0,0.0,3.0,10.0,7.0,5.0,1.0,5.0,3.0,0.0,3.0,1.0,0.0,0.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,18.0,4.0,0.0,4.0,2.0,6.0,2.0,2.0,10.0,4.0,3.0,2.0,0.0,0.0,1.0,2.0,1.0,0.0,5.0,5.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0
519,2014-09-25,267.0,2.0,26.0,4.0,0.0,1.0,4.0,0.0,6.0,21.0,8.0,2.0,12.0,9.0,3.0,4.0,1.0,8.0,0.0,0.0,7.0,2.0,0.0,1.0,4.0,0.0,0.0,4.0,26.0,5.0,0.0,7.0,4.0,12.0,5.0,2.0,19.0,5.0,6.0,0.0,0.0,3.0,1.0,5.0,1.0,1.0,3.0,10.0,3.0,0.0,3.0,0.0,0.0,6.0,2.0,6.0,2.0,1.0,0.0,0.0,0.0
520,2014-09-26,288.0,5.0,20.0,2.0,0.0,1.0,6.0,0.0,4.0,13.0,14.0,1.0,9.0,0.0,6.0,2.0,4.0,4.0,0.0,0.0,1.0,62.0,0.0,5.0,6.0,0.0,0.0,5.0,27.0,1.0,0.0,3.0,1.0,17.0,6.0,3.0,11.0,4.0,3.0,1.0,2.0,2.0,0.0,5.0,2.0,0.0,5.0,7.0,2.0,0.0,6.0,0.0,3.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0
521,2014-09-27,323.0,4.0,15.0,3.0,0.0,3.0,0.0,0.0,4.0,17.0,28.0,3.0,6.0,2.0,6.0,6.0,3.0,11.0,0.0,0.0,7.0,0.0,0.0,1.0,9.0,0.0,0.0,8.0,30.0,2.0,0.0,5.0,4.0,25.0,11.0,5.0,14.0,7.0,0.0,2.0,12.0,3.0,1.0,8.0,3.0,1.0,4.0,10.0,5.0,0.0,3.0,0.0,4.0,8.0,1.0,9.0,4.0,6.0,0.0,0.0,0.0
522,2014-09-28,295.0,2.0,21.0,3.0,0.0,1.0,0.0,0.0,3.0,22.0,12.0,1.0,7.0,5.0,2.0,1.0,2.0,5.0,0.0,0.0,4.0,49.0,0.0,1.0,5.0,0.0,0.0,6.0,17.0,5.0,0.0,7.0,5.0,20.0,14.0,1.0,11.0,5.0,0.0,0.0,0.0,1.0,3.0,7.0,5.0,10.0,5.0,6.0,6.0,0.0,1.0,0.0,1.0,3.0,4.0,4.0,0.0,2.0,0.0,0.0,0.0
523,2014-09-29,149.0,2.0,8.0,3.0,0.0,2.0,3.0,0.0,13.0,6.0,8.0,2.0,2.0,4.0,3.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0,1.0,7.0,0.0,0.0,3.0,12.0,4.0,0.0,2.0,3.0,12.0,4.0,1.0,13.0,3.0,0.0,0.0,1.0,1.0,0.0,4.0,1.0,0.0,0.0,4.0,3.0,0.0,5.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
524,2014-09-30,156.0,1.0,10.0,1.0,0.0,0.0,8.0,0.0,3.0,10.0,5.0,1.0,4.0,0.0,4.0,2.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,1.0,7.0,0.0,0.0,1.0,17.0,4.0,0.0,5.0,1.0,5.0,9.0,2.0,8.0,3.0,1.0,0.0,1.0,1.0,0.0,4.0,16.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0
525,2014-10-01,239.0,1.0,10.0,1.0,0.0,1.0,5.0,0.0,7.0,10.0,5.0,1.0,2.0,2.0,6.0,0.0,3.0,3.0,0.0,0.0,1.0,100.0,0.0,0.0,3.0,0.0,0.0,3.0,16.0,4.0,0.0,3.0,2.0,7.0,4.0,2.0,4.0,2.0,0.0,2.0,1.0,1.0,0.0,5.0,1.0,1.0,4.0,4.0,2.0,0.0,5.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0
526,2014-10-02,187.0,3.0,13.0,3.0,0.0,0.0,8.0,0.0,1.0,8.0,7.0,1.0,7.0,4.0,4.0,1.0,4.0,1.0,0.0,0.0,3.0,0.0,0.0,20.0,3.0,0.0,0.0,2.0,26.0,4.0,0.0,6.0,2.0,6.0,2.0,3.0,8.0,2.0,1.0,3.0,3.0,3.0,0.0,3.0,2.0,0.0,2.0,5.0,3.0,0.0,2.0,0.0,0.0,2.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0
527,2014-10-03,247.0,4.0,14.0,3.0,0.0,5.0,4.0,0.0,6.0,17.0,11.0,4.0,6.0,5.0,5.0,3.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,2.0,8.0,0.0,0.0,6.0,28.0,10.0,0.0,7.0,3.0,13.0,6.0,2.0,24.0,6.0,1.0,0.0,2.0,2.0,3.0,0.0,2.0,0.0,3.0,4.0,8.0,0.0,0.0,0.0,2.0,3.0,0.0,6.0,0.0,2.0,0.0,0.0,0.0
528,2014-10-04,334.0,1.0,28.0,4.0,0.0,4.0,5.0,0.0,1.0,27.0,16.0,5.0,11.0,3.0,16.0,5.0,0.0,6.0,0.0,0.0,7.0,0.0,0.0,0.0,7.0,0.0,0.0,11.0,25.0,13.0,0.0,3.0,6.0,24.0,9.0,3.0,24.0,2.0,2.0,6.0,0.0,1.0,3.0,11.0,3.0,2.0,4.0,6.0,6.0,0.0,4.0,0.0,3.0,4.0,2.0,7.0,2.0,2.0,0.0,0.0,0.0
529,2014-10-05,267.0,2.0,21.0,1.0,0.0,5.0,2.0,0.0,0.0,26.0,24.0,3.0,10.0,2.0,2.0,6.0,2.0,6.0,0.0,0.0,9.0,0.0,0.0,2.0,6.0,0.0,0.0,2.0,14.0,14.0,0.0,10.0,1.0,24.0,12.0,6.0,11.0,3.0,3.0,3.0,0.0,0.0,1.0,2.0,3.0,1.0,5.0,7.0,4.0,0.0,2.0,0.0,1.0,4.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0
530,2014-10-06,166.0,2.0,8.0,5.0,0.0,1.0,2.0,0.0,2.0,6.0,8.0,3.0,3.0,0.0,3.0,1.0,0.0,9.0,0.0,0.0,3.0,0.0,0.0,2.0,4.0,0.0,0.0,5.0,14.0,3.0,0.0,6.0,7.0,6.0,4.0,2.0,19.0,1.0,5.0,12.0,1.0,0.0,0.0,4.0,2.0,1.0,1.0,0.0,4.0,0.0,2.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
531,2014-10-07,175.0,2.0,14.0,1.0,0.0,2.0,7.0,0.0,4.0,8.0,6.0,0.0,3.0,4.0,2.0,2.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,21.0,6.0,0.0,0.0,4.0,21.0,4.0,0.0,1.0,4.0,8.0,2.0,2.0,14.0,0.0,3.0,1.0,0.0,0.0,1.0,4.0,1.0,0.0,3.0,1.0,6.0,0.0,1.0,0.0,1.0,2.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0
532,2014-10-08,158.0,3.0,6.0,5.0,0.0,1.0,7.0,0.0,2.0,6.0,13.0,3.0,7.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,19.0,6.0,0.0,1.0,2.0,14.0,3.0,0.0,15.0,3.0,3.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,5.0,4.0,1.0,0.0,3.0,0.0,1.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
533,2014-10-09,242.0,3.0,17.0,3.0,0.0,1.0,6.0,0.0,1.0,4.0,8.0,1.0,3.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,80.0,0.0,1.0,4.0,0.0,0.0,8.0,24.0,2.0,0.0,2.0,1.0,8.0,5.0,1.0,15.0,2.0,2.0,1.0,10.0,0.0,4.0,2.0,1.0,0.0,3.0,4.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
534,2014-10-10,218.0,5.0,19.0,3.0,0.0,2.0,2.0,0.0,4.0,12.0,15.0,2.0,4.0,3.0,2.0,2.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,1.0,7.0,0.0,0.0,3.0,26.0,4.0,0.0,6.0,4.0,20.0,9.0,4.0,8.0,4.0,1.0,2.0,0.0,0.0,0.0,3.0,0.0,13.0,3.0,4.0,3.0,0.0,1.0,0.0,3.0,0.0,1.0,5.0,1.0,1.0,0.0,0.0,0.0
535,2014-10-11,409.0,5.0,28.0,1.0,0.0,2.0,1.0,0.0,10.0,20.0,19.0,2.0,11.0,5.0,9.0,6.0,2.0,7.0,0.0,0.0,2.0,80.0,0.0,3.0,2.0,0.0,0.0,9.0,33.0,7.0,0.0,6.0,3.0,18.0,21.0,3.0,11.0,5.0,2.0,1.0,0.0,18.0,0.0,8.0,2.0,4.0,4.0,13.0,3.0,0.0,1.0,0.0,5.0,3.0,0.0,10.0,3.0,1.0,0.0,0.0,0.0
536,2014-10-12,260.0,3.0,25.0,4.0,0.0,0.0,2.0,0.0,5.0,23.0,25.0,0.0,9.0,3.0,5.0,6.0,1.0,5.0,0.0,0.0,6.0,0.0,0.0,3.0,5.0,0.0,0.0,3.0,16.0,9.0,0.0,3.0,7.0,23.0,9.0,5.0,16.0,2.0,3.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,8.0,5.0,0.0,5.0,0.0,2.0,4.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0
537,2014-10-13,158.0,2.0,10.0,4.0,0.0,2.0,6.0,0.0,5.0,8.0,3.0,2.0,1.0,4.0,2.0,1.0,0.0,2.0,0.0,0.0,2.0,33.0,0.0,1.0,1.0,0.0,0.0,5.0,12.0,7.0,0.0,2.0,4.0,5.0,6.0,2.0,11.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
538,2014-10-14,128.0,4.0,12.0,2.0,0.0,2.0,5.0,3.0,1.0,12.0,7.0,1.0,3.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,1.0,0.0,0.0,6.0,10.0,1.0,0.0,3.0,1.0,4.0,4.0,2.0,11.0,2.0,0.0,2.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
539,2014-10-15,164.0,2.0,14.0,1.0,0.0,1.0,2.0,0.0,18.0,4.0,3.0,1.0,2.0,1.0,4.0,2.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,18.0,2.0,0.0,0.0,2.0,6.0,37.0,0.0,14.0,2.0,3.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
540,2014-10-16,191.0,4.0,11.0,2.0,0.0,2.0,3.0,0.0,2.0,5.0,8.0,1.0,4.0,0.0,4.0,2.0,7.0,2.0,0.0,0.0,3.0,1.0,0.0,1.0,2.0,0.0,0.0,3.0,21.0,3.0,0.0,5.0,5.0,8.0,8.0,3.0,17.0,6.0,1.0,0.0,0.0,2.0,0.0,3.0,22.0,0.0,4.0,10.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
541,2014-10-17,214.0,2.0,17.0,1.0,0.0,2.0,6.0,0.0,15.0,11.0,8.0,1.0,10.0,7.0,0.0,2.0,6.0,5.0,0.0,0.0,5.0,3.0,0.0,5.0,2.0,0.0,0.0,2.0,15.0,4.0,0.0,6.0,1.0,21.0,16.0,0.0,13.0,3.0,0.0,1.0,0.0,1.0,0.0,5.0,1.0,2.0,2.0,3.0,2.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0
542,2014-10-18,340.0,5.0,28.0,3.0,0.0,0.0,0.0,0.0,5.0,45.0,22.0,1.0,5.0,6.0,7.0,4.0,2.0,6.0,0.0,0.0,7.0,0.0,0.0,0.0,7.0,0.0,0.0,3.0,38.0,6.0,0.0,9.0,8.0,30.0,16.0,1.0,18.0,4.0,3.0,2.0,1.0,2.0,0.0,5.0,6.0,0.0,5.0,11.0,7.0,0.0,3.0,0.0,1.0,5.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0
543,2014-10-19,254.0,3.0,25.0,1.0,0.0,2.0,3.0,0.0,6.0,31.0,16.0,1.0,4.0,3.0,9.0,3.0,7.0,3.0,0.0,0.0,3.0,1.0,0.0,1.0,7.0,0.0,0.0,2.0,17.0,4.0,0.0,4.0,6.0,18.0,15.0,3.0,10.0,2.0,0.0,4.0,0.0,1.0,1.0,2.0,2.0,2.0,5.0,9.0,2.0,0.0,2.0,0.0,1.0,4.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0
